candidate_id,name,kana,age,gender,incumbent_status,profession,party,votes,outcome,image_file,source_file
145033.0,楠木 ひろひこ,クスキ ヒロヒコ,67.0,男,現職,自営業（学習塾）,日本共産党,1664.0,当選,,三重県伊勢市議会議員選挙_20211031
183303.0,三野 やすつぐ,サンノ ヤスツグ,49.0,男,新人,株式会社ゼロ月刊Simple編集出版部員,無所属,1368.0,当選,,三重県伊勢市議会議員選挙_20211031
183304.0,堤原 ますひこ,ツツミハラ マスヒコ,65.0,男,新人,会社役員,無所属,1238.0,落選,,三重県伊勢市議会議員選挙_20211031
118155.0,加藤 光徳,カトウ ミツノリ,57.0,男,新人,,無所属,35403.0,当選,,三重県伊勢市長選挙_20051127
75288.0,奥野 英介,オクノ エイスケ,59.0,男,新人,,無所属,31642.0,落選,,三重県伊勢市長選挙_20051127
75289.0,辻 三千宣,ツジ ミチノリ,63.0,男,新人,,無所属,11730.0,落選,,三重県伊勢市長選挙_20051127
43797.0,山中 精一,ヤマナカ セイイチ,73.0,男,新人,,無所属,813.0,落選,,三重県伊勢市長選挙_20051127
9979.0,森下 隆生,モリシタ タカオ,55.0,男,新人,,無所属,33103.0,当選,,三重県伊勢市長選挙_20060416
43797.0,山中 精一,ヤマナカ セイイチ,73.0,男,新人,,無所属,1769.0,落選,,三重県伊勢市長選挙_20060416
9978.0,鈴木 健一,スズキ ケンイチ,33.0,男,新人,,無所属,30389.0,当選,thumb_suzuki_kenichi.jpg,三重県伊勢市長選挙_20091115
9979.0,森下 隆生,モリシタ タカオ,59.0,男,現職,,無所属,25570.0,落選,,三重県伊勢市長選挙_20091115
9980.0,山村 健,ヤマムラ タケシ,52.0,男,新人,,無所属,13610.0,落選,,三重県伊勢市長選挙_20091115
9978.0,鈴木 健一,スズキ ケンイチ,37.0,男,現職,伊勢市長,無所属,40294.0,当選,thumb_suzuki_kenichi.jpg,三重県伊勢市長選挙_20131027
144967.0,長田 朗,オサダ アキラ,59.0,男,新人,元伊勢市議会議員,無所属,18971.0,落選,thumb_osada_akira.jpg,三重県伊勢市長選挙_20131027
15636.0,田合 豪,タゴウ タケシ,49.0,男,新人,（株）田合林業代表取締役　元名張市議,無所属,4840.0,落選,thumb_tagou_takeshi.jpg,三重県伊勢市長選挙_20131027
9978.0,鈴木 健一,スズキ ケンイチ,41.0,男,現職,伊勢市長,無所属,,当選,thumb_suzuki_kenichi.jpg,三重県伊勢市長選挙_20171029
9978.0,すずき けんいち,スズキ ケンイチ,45.0,男,現職,伊勢市長,無所属,,当選,thumb_2ac80918adec9b72602edd2691421f02.png,三重県伊勢市長選挙_20211031
61990.0,稲森 稔尚,イナモリ トシナオ,25.0,男,新人,,社会民主党,2925.0,当選,thumb_inamori.jpg,三重県伊賀市議会議員選挙_20090322
62002.0,中谷 一彦,ナカタニ カズヒコ,53.0,男,新人,,公明党,2745.0,当選,,三重県伊賀市議会議員選挙_20090322
61992.0,近森 正利,チカモリ マサトシ,42.0,男,新人,,公明党,2375.22,当選,,三重県伊賀市議会議員選挙_20090322
58589.0,安本 美栄子,ヤスモト ミエコ,62.0,女,元職,,無所属,2146.0,当選,,三重県伊賀市議会議員選挙_20090322
62014.0,生中 正嗣,イキナカ タダツグ,61.0,男,新人,,無所属,2102.0,当選,,三重県伊賀市議会議員選挙_20090322
62004.0,森岡 昭二,モリオカ ショウジ,55.0,男,現職,,無所属,2051.0,当選,,三重県伊賀市議会議員選挙_20090322
61995.0,渡久山 カナエ,トクヤマ カナエ,49.0,女,現職,,公明党,2031.0,当選,,三重県伊賀市議会議員選挙_20090322
61991.0,西沢 民郎,ニシザワ タミオ,62.0,男,新人,,無所属,1951.0,当選,,三重県伊賀市議会議員選挙_20090322
62015.0,今井 由輝,イマイ ヨシテル,63.0,男,現職,,無所属,1938.0,当選,,三重県伊賀市議会議員選挙_20090322
62008.0,北出 忠良,キタデ タダヨシ,59.0,男,現職,,無所属,1932.0,当選,,三重県伊賀市議会議員選挙_20090322
61994.0,上田 宗久,ウエダ ノリヒサ,61.0,男,新人,,無所属,1920.0,当選,,三重県伊賀市議会議員選挙_20090322
62018.0,百上 真奈,モモガミ マナ,49.0,女,新人,,日本共産党,1906.0,当選,,三重県伊賀市議会議員選挙_20090322
62003.0,奥 邦雄,オク クニオ,68.0,男,現職,,無所属,1866.0,当選,,三重県伊賀市議会議員選挙_20090322
62009.0,森永 勝二,モリナガ カツジ,67.0,男,現職,,日本共産党,1806.0,当選,,三重県伊賀市議会議員選挙_20090322
62010.0,中本 徳子,ナカモト トクコ,67.0,女,現職,,無所属,1689.0,当選,,三重県伊賀市議会議員選挙_20090322
61999.0,中盛 汀,ナカモリ ナギサ,36.0,女,新人,,無所属,1674.0,当選,,三重県伊賀市議会議員選挙_20090322
61998.0,岩田 佐俊,イワタ サトシ,60.0,男,現職,,無所属,1646.0,当選,,三重県伊賀市議会議員選挙_20090322
61997.0,森 正敏,モリ マサトシ,68.0,男,現職,,無所属,1510.78,当選,,三重県伊賀市議会議員選挙_20090322
62016.0,中岡 久徳,ナカオカ ヒサノリ,61.0,男,現職,,無所属,1509.0,当選,,三重県伊賀市議会議員選挙_20090322
62020.0,松村 頼清,マツムラ ヨリキヨ,54.0,男,現職,,無所属,1507.0,当選,,三重県伊賀市議会議員選挙_20090322
62019.0,坂井 悟,サカイ サトル,56.0,男,現職,,民主党,1414.0,当選,,三重県伊賀市議会議員選挙_20090322
61993.0,馬場 登代光,ババ トヨミツ,73.0,男,現職,,無所属,1413.0,当選,,三重県伊賀市議会議員選挙_20090322
62000.0,桃井 隆子,モモイ タカコ,61.0,女,現職,,無所属,1378.0,当選,,三重県伊賀市議会議員選挙_20090322
62007.0,本城 善昭,ホンジョウ ヨシアキ,60.0,男,現職,,無所属,1370.0,当選,,三重県伊賀市議会議員選挙_20090322
62005.0,前田 孝也,マエダ タカヤ,51.0,男,現職,,無所属,1348.0,当選,,三重県伊賀市議会議員選挙_20090322
62012.0,田山 宏弥,タヤマ ヒロヤ,53.0,男,現職,,無所属,1306.0,当選,,三重県伊賀市議会議員選挙_20090322
62001.0,中井 洸一,ナカイ コウイチ,55.0,男,新人,,無所属,1304.0,当選,,三重県伊賀市議会議員選挙_20090322
61996.0,空森 栄幸,ソラモリ シゲユキ,57.0,男,現職,,無所属,1277.0,当選,,三重県伊賀市議会議員選挙_20090322
62017.0,木津 直樹,キヅ ナオキ,49.0,男,現職,,無所属,1266.0,落選,,三重県伊賀市議会議員選挙_20090322
62011.0,福徳 征郎,フクトク イクオ,63.0,男,新人,,自由民主党,764.0,落選,,三重県伊賀市議会議員選挙_20090322
62006.0,宮崎 由隆,ミヤザキ ヨシタカ,58.0,男,現職,,無所属,574.0,落選,,三重県伊賀市議会議員選挙_20090322
62013.0,下市 晴之,シモイチ ハルユキ,51.0,男,新人,,無所属,436.0,落選,,三重県伊賀市議会議員選挙_20090322
142763.0,市川 岳人,イチカワ ガクト,30.0,男,新人,,無所属,2874.0,当選,,三重県伊賀市議会議員選挙_20130324
61990.0,稲森 稔尚,イナモリ トシナオ,29.0,男,現職,,社会民主党,2814.0,当選,thumb_inamori.jpg,三重県伊賀市議会議員選挙_20130324
75260.0,田中 覚,タナカ サトル,54.0,男,新人,,無所属,2299.0,当選,,三重県伊賀市議会議員選挙_20130324
62002.0,中谷 一彦,ナカタニ カズヒコ,57.0,男,現職,,公明党,2288.0,当選,,三重県伊賀市議会議員選挙_20130324
61992.0,近森 正利,チカモリ マサトシ,46.0,男,現職,,公明党,1991.0,当選,,三重県伊賀市議会議員選挙_20130324
142764.0,赤堀 くみ,アカホリ クミ,43.0,女,新人,,公明党,1962.0,当選,,三重県伊賀市議会議員選挙_20130324
142761.0,しまおか 壮吉,シマオカ ソウキチ,65.0,男,新人,,無所属,1838.0,当選,,三重県伊賀市議会議員選挙_20130324
62017.0,木津 直樹,キヅ ナオキ,53.0,男,元職,,無所属,1836.0,当選,,三重県伊賀市議会議員選挙_20130324
62004.0,森岡 昭二,モリオカ ショウジ,59.0,男,現職,,無所属,1835.0,当選,,三重県伊賀市議会議員選挙_20130324
142765.0,福岡 せいこう,フクオカ セイコウ,58.0,男,新人,,無所属,1778.0,当選,,三重県伊賀市議会議員選挙_20130324
62008.0,北出 忠良,キタデ タダヨシ,63.0,男,現職,,無所属,1619.0,当選,,三重県伊賀市議会議員選挙_20130324
62014.0,生中 正嗣,イキナカ タダツグ,65.0,男,現職,,無所属,1590.0,当選,,三重県伊賀市議会議員選挙_20130324
62018.0,百上 真奈,モモガミ マナ,53.0,女,現職,,日本共産党,1545.0,当選,,三重県伊賀市議会議員選挙_20130324
142760.0,森川 とおる,モリカワ トオル,35.0,男,新人,,無所属,1543.0,当選,,三重県伊賀市議会議員選挙_20130324
142766.0,福田 かおり,フクダ カオリ,47.0,女,新人,,無所属,1491.0,当選,,三重県伊賀市議会議員選挙_20130324
58589.0,安本 美栄子,ヤスモト ミエコ,66.0,女,現職,,無所属,1446.0,当選,,三重県伊賀市議会議員選挙_20130324
61994.0,上田 宗久,ウエダ ノリヒサ,65.0,男,現職,,無所属,1417.0,当選,,三重県伊賀市議会議員選挙_20130324
61998.0,岩田 佐俊,イワタ サトシ,64.0,男,現職,,無所属,1411.0,当選,,三重県伊賀市議会議員選挙_20130324
62012.0,田山 宏弥,タヤマ ヒロヤ,57.0,男,現職,,無所属,1326.0,当選,,三重県伊賀市議会議員選挙_20130324
61997.0,森 正敏,モリ マサトシ,72.0,男,現職,,無所属,1316.0,当選,,三重県伊賀市議会議員選挙_20130324
62016.0,中岡 久徳,ナカオカ ヒサノリ,65.0,男,現職,,無所属,1282.0,当選,,三重県伊賀市議会議員選挙_20130324
62001.0,中井 洸一,ナカイ コウイチ,59.0,男,現職,,無所属,1261.0,当選,,三重県伊賀市議会議員選挙_20130324
61996.0,空森 栄幸,ソラモリ シゲユキ,61.0,男,現職,,無所属,1243.0,当選,,三重県伊賀市議会議員選挙_20130324
62005.0,前田 孝也,マエダ タカヤ,55.0,男,現職,,無所属,1204.0,当選,,三重県伊賀市議会議員選挙_20130324
62009.0,森永 勝二,モリナガ カツジ,71.0,男,現職,,日本共産党,1188.0,落選,,三重県伊賀市議会議員選挙_20130324
62020.0,松村 頼清,マツムラ ヨリキヨ,58.0,男,現職,,無所属,1154.0,落選,,三重県伊賀市議会議員選挙_20130324
61991.0,西沢 民郎,ニシザワ タミオ,66.0,男,現職,,無所属,1146.0,落選,,三重県伊賀市議会議員選挙_20130324
62000.0,桃井 隆子,モモイ タカコ,65.0,女,現職,,無所属,1130.0,落選,,三重県伊賀市議会議員選挙_20130324
61993.0,馬場 登代光,ババ トヨミツ,77.0,男,現職,,無所属,918.0,落選,,三重県伊賀市議会議員選挙_20130324
142762.0,信田 利樹,シノダ トシキ,58.0,男,新人,,無所属,900.0,落選,,三重県伊賀市議会議員選挙_20130324
61999.0,中盛 汀,ナカモリ ナギサ,40.0,女,現職,,無所属,893.0,落選,,三重県伊賀市議会議員選挙_20130324
